Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	0.07384791	0.02158033	0.17175075	0.03151843	6.470774	0.24203233	0.113284744	0.5650257	0.038272407	98304	2.2817403e-08	0.014169846	-0.020455979	-0.002115164	10.943963	0.028766625	0.23071289	3.0	776.056394815445
24	0.073063955	0.020192182	0.17476977	0.034884695	6.522293	0.25305778	0.113694966	0.5583821	0.08382497	102400	2.4214387e-08	0.014719007	-0.025596803	-0.0035234718	10.957878	0.025062773	0.26953125	4.0	810.4701724052429
25	0.073062524	0.023037676	0.19511408	0.028110135	6.8724833	0.25191522	0.116353914	0.5224781	0.10131666	106496	1.1175871e-08	0.014606853	-0.029438626	-0.0028945915	10.961697	0.019499168	0.21362305	4.0	848.7660758495331
26	0.07410379	0.021962015	0.19718112	0.030598946	6.8444815	0.263378	0.11949143	0.5521982	0.10876984	110592	5.7392754e-08	0.012713073	-0.023336297	-0.0027985815	10.9199915	0.020781998	0.18652344	3.0	885.0919802188873
27	0.07233316	0.021750499	0.20063446	0.031964157	6.9659863	0.25879475	0.12011731	0.58861464	0.1140886	114688	-3.958121e-09	0.016163304	-0.025328971	-0.0016099382	10.991366	0.023124367	0.26782227	4.0	921.4453308582306
28	0.07498491	0.020033536	0.15941365	0.022453066	6.787728	0.24975452	0.11058358	0.5267552	0.13206561	118784	1.4784746e-08	0.015158263	-0.027699437	-0.0040215766	11.031683	0.02326724	0.21850586	4.0	956.9044835567474
29	0.07510985	0.020575002	0.19618657	0.029651012	6.664495	0.2720803	0.1271478	0.61662483	0.1280091	122880	8.3004124e-08	0.013784321	-0.026942499	-0.0031410176	11.005826	0.026723877	0.25830078	4.0	991.1233975887299
30	0.07471008	0.021456556	0.18236585	0.026380006	7.0690846	0.2668781	0.12280596	0.58786094	0.07938457	126976	-1.2805685e-08	0.0152874235	-0.02863403	-0.003501271	10.94655	0.026687464	0.23999023	4.0	1027.8259534835815
31	0.07554165	0.01965151	0.15050384	0.030800167	7.1573424	0.27629766	0.12701395	0.6414226	0.13388385	131072	1.4225952e-07	0.019562295	-0.021604978	-0.0060185753	10.960329	0.021684375	0.2055664	3.0	1063.6933300495148
32	0.07279176	0.019139124	0.21827859	0.030251892	7.529412	0.28152335	0.12802048	0.67740875	0.13828927	135168	-8.1490725e-09	0.018539736	-0.024616875	-0.005559844	10.910803	0.018846776	0.22485352	4.0	1102.948630809784
33	0.07314885	0.018826837	0.16871703	0.026308784	7.3862815	0.2866003	0.12528881	0.64909065	0.1484187	139264	1.3038516e-08	0.016228678	-0.029492727	-0.004827734	10.982222	0.022558501	0.19433594	4.0	1139.4235436916351
34	0.07533999	0.021352815	0.18951407	0.032256063	7.641791	0.28289434	0.13153595	0.6648155	0.0972987	143360	-6.3795596e-08	0.017097449	-0.029758342	-0.0025038477	10.937693	0.023602383	0.23632812	5.0	1175.4945809841156
35	0.075655006	0.020246204	0.17072296	0.03240665	7.681051	0.28623825	0.12622628	0.7357817	0.15483454	147456	-2.8987415e-08	0.019840557	-0.028874863	-0.0070954533	10.960802	0.021613302	0.16894531	4.0	1210.4716475009918
36	0.07425756	0.017889071	0.1361216	0.036731318	7.611524	0.29095715	0.13548128	0.7027498	0.100821644	151552	-1.3131648e-07	0.01896451	-0.02658628	-0.006906133	10.958589	0.019288693	0.21875	4.0	1250.199055671692
37	0.074126154	0.01908785	0.17494828	0.03150036	7.646729	0.30065954	0.1426306	0.772673	-0.0032253861	155648	-3.0267984e-09	0.01983397	-0.02798181	-0.007885097	10.98885	0.02290952	0.2253418	4.0	1288.204472541809
38	0.073947646	0.018200353	0.16311374	0.03613403	7.7647057	0.30237803	0.13949454	0.7474899	0.03817966	159744	1.3038516e-08	0.017870981	-0.028852819	-0.0073097516	10.971007	0.02502619	0.2331543	4.0	1324.8197567462921
39	0.073844075	0.019461231	0.19960064	0.018952793	8.105159	0.29894528	0.14491348	0.8167005	-0.015359566	163840	5.727634e-08	0.020325823	-0.025920445	-0.007838941	10.966591	0.020025937	0.19848633	4.0	1362.7330074310303
40	0.07491759	0.02041343	0.23011793	0.03266035	7.9941406	0.31787324	0.14636107	0.81451666	0.07242734	167936	-1.1269003e-07	0.021073857	-0.0276931	-0.008712705	10.986434	0.018265901	0.19091797	4.0	1400.8653767108917
41	0.07486674	0.017533291	0.16409053	0.030428017	7.9610896	0.30517173	0.14794661	0.7914766	-0.07355425	172032	9.313226e-10	0.021699501	-0.026652362	-0.007792404	11.014845	0.019050926	0.2163086	4.0	1437.5283794403076
42	0.075525686	0.018659659	0.14939117	0.035219513	8.336049	0.31659257	0.14315522	0.80609417	0.10015324	176128	6.961636e-08	0.022804396	-0.03374095	-0.010152833	10.894259	0.020999704	0.23803711	5.0	1475.0621690750122
43	0.07493661	0.018488461	0.15823975	0.024822673	8.29878	0.31826216	0.15555064	0.93255365	-0.010969371	180224	2.2584572e-08	0.02189662	-0.03228851	-0.010256223	10.939079	0.019112753	0.24243164	5.0	1511.6292049884796
44	0.07546264	0.017638037	0.14403923	0.033707447	8.357142	0.30913597	0.14909476	0.82692534	-0.03462878	184320	9.033829e-08	0.02437466	-0.037346363	-0.004111301	10.977947	0.021172905	0.24609375	6.0	1548.4722793102264
45	0.07399294	0.01755648	0.1689414	0.03170362	8.806452	0.30696583	0.1403989	0.8061342	-0.047216967	188416	3.131572e-08	0.02743245	-0.022282222	-0.014588764	10.9808035	0.022823976	0.18017578	3.0	1587.0525574684143
46	0.07566773	0.018419817	0.17485577	0.036608335	8.785408	0.3333568	0.15426598	0.9094841	0.054082245	192512	-3.0500814e-08	0.023399465	-0.026541386	-0.011782656	10.940088	0.024057124	0.19946289	4.0	1625.782853603363
47	0.07679764	0.017752746	0.15853359	0.030756319	8.685106	0.33844095	0.1601111	0.8014607	-0.33483773	196608	-1.6763806e-08	0.024031436	-0.035403952	-0.012327628	10.922692	0.017713537	0.1928711	5.0	1662.0341193675995
48	0.07556743	0.018918343	0.1977581	0.031842705	8.8741865	0.3331318	0.16753487	0.9770823	-0.029484585	200704	6.472692e-08	0.024977826	-0.033500653	-0.008004185	10.939582	0.01954122	0.23217773	5.0	1700.2693798542023
49	0.07654557	0.018098336	0.1830956	0.031313535	8.714286	0.32649085	0.15153107	0.86711055	-0.12218438	204800	-4.5634806e-08	0.027050193	-0.038814813	-0.014033088	10.974405	0.01842422	0.22045898	6.0	1738.3753492832184
50	0.075648524	0.016664354	0.14536421	0.031332314	8.8125	0.33719018	0.15308844	0.8720762	-0.022523612	208896	8.6613e-08	0.022914188	-0.02596327	-0.010096563	10.914541	0.022216242	0.19238281	4.0	1777.3079216480255
51	0.076008275	0.018118517	0.16218923	0.037564866	8.895652	0.34282345	0.1585241	0.92749316	-0.19051051	212992	-1.2177043e-07	0.024583716	-0.030092757	-0.011862739	10.938954	0.017095424	0.20727539	5.0	1817.366250038147
52	0.075882606	0.017710172	0.16183993	0.039239347	8.884783	0.32873702	0.16878444	1.0860758	-0.2876622	217088	-1.792796e-08	0.023212485	-0.051334348	-0.006615434	11.012757	0.016471386	0.28857422	9.0	1855.510434627533
53	0.077253096	0.017986849	0.18111898	0.027381996	8.50625	0.3386872	0.16492319	1.0574191	-0.5059031	221184	-1.8859282e-07	0.024790391	-0.04549958	-0.014237525	10.928786	0.017356846	0.234375	8.0	1891.2161419391632
54	0.076482706	0.018685214	0.16954623	0.035094965	9.257918	0.3350851	0.17288132	1.033616	-0.14461207	225280	2.0023435e-08	0.025856528	-0.031527247	-0.013636423	10.908754	0.018441021	0.20019531	5.0	1929.6225326061249
55	0.07633605	0.016285319	0.146063	0.030007234	9.070953	0.34279203	0.17505893	1.0849274	-0.3365253	229376	-1.0756776e-07	0.025718167	-0.0249249	-0.013310924	10.955252	0.02366829	0.21386719	4.0	1966.4339380264282
56	0.07751842	0.018081566	0.1617227	0.026922412	8.876356	0.35561883	0.16913119	1.1816239	-0.4069868	233472	-4.400499e-08	0.025711063	-0.035768956	-0.011416528	10.984811	0.017120173	0.22045898	6.0	2004.1178834438324
57	0.07755503	0.01776181	0.16886498	0.040859677	9.1	0.3304524	0.17107165	1.2117758	-0.44455084	237568	-7.450581e-09	0.028757092	-0.057036735	-0.013936263	10.987168	0.016767247	0.30444336	11.0	2041.8120203018188
58	0.076659665	0.016869992	0.15058589	0.036678858	9.583138	0.36127615	0.16721553	1.1170418	-0.4267006	241664	-1.1641532e-08	0.026113713	-0.041373502	-0.01186293	10.953285	0.018867377	0.17651367	6.0	2079.8881590366364
59	0.077779695	0.018716201	0.2025049	0.027460845	8.941048	0.37466636	0.1782105	1.2776446	-0.44833994	245760	-2.9802322e-08	0.025284622	-0.037895985	-0.0104426015	10.88797	0.019671906	0.21704102	6.0	2116.4632561206818
60	0.07769129	0.016808217	0.14675003	0.034705106	8.962801	0.3755151	0.15789346	1.2181418	-0.27252883	249856	5.029142e-08	0.02484645	-0.03113874	-0.01087212	10.940037	0.018406615	0.19165039	5.0	2151.6907081604004
61	0.077252425	0.01727507	0.18663411	0.037033416	9.179372	0.33047083	0.1839617	1.4728621	-0.7117326	253952	4.656613e-09	0.027039155	-0.048574243	-0.013527903	10.974432	0.017109903	0.28198242	9.0	2188.807517051697
62	0.07772337	0.018574376	0.22529382	0.040605925	9.392201	0.34326154	0.178684	1.1761613	-0.76789135	258048	-2.1187589e-08	0.027485121	-0.06152321	-0.008485779	10.912104	0.016685076	0.29248047	12.0	2226.0743379592896
63	0.07761417	0.016950335	0.16832006	0.033953846	9.472222	0.31928495	0.20012128	1.1801772	-0.7099709	262144	-1.5203841e-07	0.028604776	-0.11409962	-0.016061135	10.853807	0.015117553	0.49389648	45.0	2263.7219336032867
64	0.078691244	0.01694617	0.14321695	0.040627457	9.630589	0.3658107	0.18024446	1.2899406	-0.38138998	266240	-3.8882717e-08	0.029467672	-0.0452836	-0.015297452	10.951125	0.017994303	0.2277832	7.0	2302.3411931991577
65	0.07923188	0.016525151	0.13727093	0.03880423	9.50116	0.36559868	0.18726617	1.4553968	-0.9585191	270336	7.660128e-08	0.025404323	-0.047643967	-0.0037502088	10.848574	0.01790921	0.24951172	8.0	2337.2504980564117
66	0.07908588	0.017212138	0.14206238	0.03417608	9.095983	0.28237516	0.20521505	1.0874839	-0.8031864	274432	4.9360096e-08	0.03225991	-0.1344455	-0.020029536	10.965178	0.015166257	0.6855469	118.0	2377.252676486969
67	0.07979449	0.016571412	0.14235042	0.03983855	9.484919	0.35651264	0.18020134	1.2190974	-0.51734674	278528	-2.910383e-08	0.026022587	-0.04425601	-0.0124204615	10.873068	0.01858221	0.21435547	6.0	2415.1147146224976
68	0.07965247	0.0178072	0.1659453	0.04391012	9.714964	0.35263124	0.19654095	1.4312778	-0.6251384	282624	-2.514571e-08	0.029652333	-0.06661741	0.0020863842	10.849138	0.018874066	0.3149414	12.0	2452.021493434906
69	0.07962386	0.016291628	0.13930303	0.0405627	9.487239	0.4754633	0.17134987	1.171608	-0.57640946	286720	-1.2922101e-08	0.044064663	-0.02657712	-0.031296298	10.921107	0.022416495	0.18188477	3.0	2489.725461244583
70	0.07996637	0.016351376	0.17279735	0.03498192	9.368421	0.37718147	0.19092253	1.2715569	-0.3565498	290816	-2.2118911e-08	0.027309358	-0.04565169	-0.013698377	10.886194	0.018656416	0.25073242	7.0	2528.4902851581573
71	0.080501474	0.016079277	0.14763126	0.038805168	9.822542	0.3546012	0.19142379	0.9867119	-0.42739373	294912	4.4470653e-08	0.02743902	-0.081216246	-0.014967827	10.893219	0.01627447	0.37280273	17.0	2568.213616847992
72	0.08066146	0.016857361	0.1563674	0.022441365	10.071428	0.35236973	0.20491612	1.6116791	-0.47100282	299008	1.02911144e-07	0.03149301	-0.08751911	-0.017192654	10.874852	0.015573399	0.37475586	19.0	2607.244772195816
73	0.08032177	0.018262602	0.15448421	0.038181547	10.034314	0.41290304	0.18492723	1.2276106	-0.45145363	303104	-1.3504177e-08	0.027751852	-0.050795164	-0.008236544	10.888838	0.019717844	0.2175293	8.0	2647.596137523651
74	0.080862984	0.016118411	0.14908175	0.030687664	9.763723	0.4506069	0.18361348	1.4586792	-0.6943181	307200	7.636845e-08	0.035610445	-0.038751274	-0.020115178	10.901691	0.020574471	0.18823242	5.0	2685.6081376075745
75	0.08126177	0.015211477	0.15611537	0.04389874	9.881642	0.41962874	0.15635218	0.8000669	-0.31282765	311296	9.0454705e-08	0.026309785	-0.03988014	-0.014897673	10.849251	0.023488978	0.23388672	6.0	2723.437342405319
76	0.08007303	0.016452784	0.1470764	0.039586846	10.23	0.38530263	0.20621513	0.9430546	-0.75812525	315392	-4.726462e-08	0.03164074	-0.06261519	-0.02058887	10.801594	0.017023128	0.2890625	11.0	2761.6855540275574
77	0.0807093	0.016201947	0.16871986	0.04121611	10.356962	0.37835997	0.21032168	0.967182	-0.9505626	319488	-1.0221265e-07	0.032323398	-0.08372317	-0.02152705	10.805939	0.01671578	0.35229492	19.0	2801.4854831695557
78	0.080670945	0.015267865	0.18058689	0.045576274	10.131188	0.42247587	0.19507512	0.887147	-0.4613508	323584	2.188608e-08	0.02596346	-0.042847823	-0.007700693	10.845727	0.020073794	0.1940918	6.0	2840.490512609482
79	0.081323385	0.017302513	0.15459028	0.041050155	10.106173	0.45349997	0.1584903	0.8896563	-0.1151222	327680	-3.306195e-08	0.03063449	-0.03334952	-0.017572716	10.855577	0.017826973	0.18530273	5.0	2878.9501564502716
80	0.08093829	0.01664134	0.1950896	0.032741793	10.012225	0.42716733	0.20043133	0.8602563	-0.6020035	331776	1.13621354e-07	0.031223215	-0.0325218	-0.021942623	10.845929	0.01758943	0.19580078	4.0	2917.673042535782
81	0.08087208	0.015412241	0.18269555	0.04155169	10.068966	0.40705627	0.19673452	0.8838935	-0.48326904	335872	-5.6810677e-08	0.03457479	-0.035524294	-0.021984125	10.9322	0.017827136	0.19384766	5.0	2955.696802854538
82	0.08107538	0.015145874	0.14096509	0.035264086	10.309824	0.40616006	0.20364003	0.83147293	-0.7876497	339968	-2.8987415e-08	0.030411407	-0.049140986	-0.019768383	10.885832	0.016726669	0.24560547	8.0	2995.2266664505005
83	0.08165163	0.016781766	0.16657178	0.03552344	9.958637	0.42895055	0.19251764	0.7938594	-0.3596683	344064	6.938353e-08	0.03375095	-0.044675823	-0.019520136	10.904231	0.019952465	0.24267578	7.0	3033.710322856903
84	0.08297085	0.015342726	0.15285477	0.042529315	10.00978	0.44401404	0.20470375	1.0849053	-0.86620307	348160	7.4040145e-08	0.03265976	-0.0484198	-0.01718932	10.86632	0.017435443	0.22143555	7.0	3071.4244554042816
85	0.08194176	0.014789167	0.15059021	0.049306512	10.258145	0.34287378	0.21076676	0.82114065	-0.7317474	352256	1.5832484e-08	0.03500735	-0.098397024	-0.023756135	10.852561	0.015305268	0.4086914	29.0	3111.2134308815002
86	0.08306484	0.017429862	0.16870959	0.050260294	10.48718	0.43781096	0.18764268	0.83339864	-0.62764627	356352	3.085006e-08	0.0355372	-0.05284574	-0.019928321	10.849058	0.01765111	0.21459961	8.0	3150.025667667389
87	0.08158797	0.014814809	0.14677332	0.048500296	10.673629	0.4754249	0.20645556	0.8533092	-0.830707	360448	5.029142e-08	0.041210808	-0.039928548	-0.03113008	10.847952	0.018719256	0.18798828	6.0	3188.0242533683777
88	0.082511805	0.015545122	0.14454697	0.041939918	10.51928	0.41560626	0.21595146	0.84125876	-0.47238863	364544	-4.284084e-08	0.03471972	-0.07477938	-0.024557143	10.806398	0.015346251	0.34472656	15.0	3226.0567808151245
89	0.081833	0.0149969505	0.15293673	0.041084442	10.6588545	0.40901306	0.21727926	0.8175974	-0.8130816	368640	8.35862e-08	0.033722248	-0.066188626	-0.024211481	10.806903	0.017539276	0.2980957	12.0	3264.8015625476837
90	0.08315703	0.014868957	0.13826367	0.045528628	10.375634	0.41940865	0.21675766	0.79699016	-0.613747	372736	4.749745e-08	0.033616386	-0.06594762	0.01182095	10.829687	0.01667618	0.28393555	12.0	3302.39071559906
91	0.082977474	0.014892216	0.13497429	0.034652438	10.673629	0.58210766	0.17873189	1.5243194	-0.42523056	376832	3.981404e-08	0.06342319	-0.029072128	-0.051733293	10.856637	0.02149468	0.16235352	4.0	3338.950217962265
92	0.08293885	0.013699449	0.13716964	0.046081375	10.543815	0.4107117	0.2289737	0.79917413	-1.1659927	380928	4.7730282e-08	0.037594646	-0.0720104	-0.024797948	10.832862	0.016886141	0.3251953	15.0	3376.174414873123
93	0.08261744	0.014636736	0.15662329	0.04660904	10.5	0.47462773	0.20050238	0.8100231	-1.0266943	385024	-9.313226e-10	0.034357697	-0.044573136	-0.025679637	10.7961855	0.018328708	0.19946289	7.0	3412.2787702083588
94	0.08290274	0.014946807	0.18145908	0.04562839	10.590673	0.42513922	0.21044491	0.8052976	-0.7419181	389120	3.0267984e-08	0.03293374	-0.050254155	-0.023257423	10.885429	0.01951538	0.2319336	8.0	3448.608539581299
95	0.082202084	0.015310879	0.16328637	0.034385145	11.12534	0.41411218	0.2138974	0.81506747	-0.51459926	393216	2.4680048e-08	0.0336464	-0.057131253	-0.01842391	10.86944	0.017483216	0.26611328	10.0	3489.085456609726
96	0.08248144	0.014281474	0.15474908	0.033950765	10.417303	0.45393747	0.18074055	0.7337077	-0.57288593	397312	-1.094304e-08	0.032981526	-0.031216789	-0.021784041	10.87474	0.019433234	0.15942383	4.0	3524.753189086914
97	0.08401531	0.016044928	0.16993757	0.04060983	10.9838705	0.42788076	0.22173692	0.81137294	-0.55795234	401408	5.9837475e-08	0.039417483	-0.058147486	-0.028081162	10.797422	0.01827104	0.2849121	10.0	3562.10066986084
98	0.08473818	0.01570296	0.14759158	0.043116916	10.875	0.46794307	0.21123713	0.8589967	-0.53459054	405504	-1.9557774e-08	0.037134722	-0.044695545	-0.02217058	10.798133	0.018565094	0.20288086	7.0	3598.8371663093567
99	0.083869465	0.015204676	0.14314035	0.050758794	10.631168	0.50108194	0.2274823	0.89325607	-0.8050631	409600	-1.07102096e-07	0.043757558	-0.057228975	-0.0339156	10.863897	0.01854046	0.25854492	9.0	3636.0916497707367
100	0.08260972	0.013955165	0.13979407	0.048024226	10.541237	0.4242122	0.21625996	0.8786745	-0.68715155	413696	3.678724e-08	0.03321074	-0.052713722	-0.022617668	10.900629	0.01611666	0.2529297	9.0	3674.0318171977997
101	0.08461828	0.013912303	0.16334315	0.052292548	11.094851	0.46332183	0.19305754	0.868979	-0.45140064	417792	1.0617077e-07	0.035884906	-0.048508324	-0.015559711	10.781755	0.019576648	0.19702148	8.0	3709.3219740390778
102	0.083610594	0.015533022	0.1966486	0.045195013	10.87766	0.47782058	0.24770409	0.91198635	-0.8836062	421888	-1.8626451e-08	0.04767269	-0.046078805	-0.036615033	10.805105	0.017735388	0.22167969	7.0	3745.952805042267
103	0.08360488	0.014233242	0.16464454	0.043601975	10.927808	0.41273308	0.22718103	0.8838433	-0.6928735	425984	-7.450581e-09	0.03822603	-0.0672	-0.029300615	10.82852	0.016682263	0.31079102	13.0	3784.019331932068
104	0.083922535	0.015550202	0.17692773	0.050656147	10.678851	0.43493643	0.2305104	0.90532994	-0.6472821	430080	-6.426126e-08	0.034971476	-0.1017334	-0.025311181	10.886938	0.015945736	0.41503906	28.0	3820.5220141410828
105	0.083247714	0.013437714	0.12593454	0.03606733	11.2	0.41420054	0.20343477	0.8710283	-0.3801254	434176	-1.6763806e-08	0.035061844	-0.047195703	-0.023022525	10.870468	0.017679535	0.20703125	7.0	3857.006208181381
106	0.083928905	0.014885932	0.15866928	0.047670078	11.051352	0.41330576	0.2356182	0.8837288	-0.97364527	438272	-7.0547685e-08	0.038708743	-0.047909938	-0.028207839	10.833737	0.017165815	0.23266602	8.0	3893.3527483940125
107	0.08420677	0.014009433	0.13742255	0.04856556	10.651042	0.41941273	0.23064186	0.9049978	-0.7308688	442368	1.1175871e-08	0.039431885	-0.07342988	-0.030068398	10.869366	0.016330943	0.31835938	15.0	3926.5914871692657
108	0.08427476	0.014149399	0.16349569	0.045608167	10.846154	0.42680258	0.24130349	0.9324584	-0.67443633	446464	8.05594e-08	0.041628137	-0.06965707	-0.032306224	10.8696	0.016810652	0.29760742	13.0	3961.1060099601746
109	0.084779665	0.013655055	0.1454182	0.053083494	11.070271	0.46782863	0.21444957	0.9239125	-0.38606095	450560	-1.7695129e-08	0.03459657	-0.058559235	-0.02499765	10.821639	0.018461164	0.20922852	10.0	3995.2361755371094
110	0.08560698	0.017873006	0.22957763	0.043022707	10.689295	0.47599718	0.21136384	0.92769355	-0.3245105	454656	-2.0256266e-08	0.036976337	-0.051734615	-0.022720814	10.832736	0.018710198	0.23339844	9.0	4029.5452885627747
111	0.08468513	0.0135308	0.13785821	0.045476142	11.180327	0.3941482	0.22992328	0.9244884	-1.3625826	458752	-1.3969839e-08	0.04373277	-0.062941186	-0.030585945	10.807219	0.017662965	0.28076172	12.0	4064.9727654457092
112	0.08623193	0.01420729	0.15444751	0.05380555	11.418994	0.4025073	0.25840124	0.95264834	-0.6750905	462848	1.7695129e-08	0.04718316	-0.09674833	-0.03744674	10.745581	0.0160272	0.38305664	26.0	4101.307055234909
113	0.08432765	0.014359602	0.14414987	0.0449569	11.559322	0.4530788	0.24194579	0.9425934	-0.7933472	466944	-3.5157427e-08	0.04313628	-0.07348356	-0.03315133	10.809252	0.017016942	0.3076172	14.0	4135.342749595642
114	0.08547327	0.014612071	0.17125104	0.036094874	11.341666	0.44171196	0.24911831	0.9599208	-0.6153596	471040	-1.4295802e-07	0.04756789	-0.07552466	-0.03550664	10.760462	0.01682209	0.3227539	16.0	4169.627605438232
115	0.08614782	0.015255846	0.14238393	0.051744845	11.186301	0.4344731	0.24974437	0.9551191	-0.6966483	475136	-6.170012e-08	0.04508339	-0.06936464	-0.032914966	10.774762	0.016977407	0.29345703	13.0	4203.352442026138
